"session_id","referrer","sex","d_art","iat_exclude"
2399787,"mcdaniel","f",0.994230746168928,"Include"
2399902,"mcdaniel","m",0.845950103262769,"Include"
2400037,"mcdaniel","f",1.13082209323846,"Include"
2400210,"mcdaniel","f",0.408574905305448,"Include"
2400235,"mcdaniel","f",-0.228174026033813,"Include"
2401208,"mcdaniel","f",0.343031881394777,"Include"
2401951,"mcdaniel","f",0.319045091430465,"Include"
2402044,"mcdaniel","m",-0.40381996164672,"Include"
2402928,"mcdaniel","f",0.882197258499801,"Include"
2403279,"mcdaniel","m",0.0768835696639116,"Include"
2403281,"mcdaniel","f",0.994146187686094,"Include"
2403486,"mcdaniel","f",0.760088754161214,"Include"
2404062,"mcdaniel","f",0.458084789095888,"Include"
2404963,"mcdaniel","f",0.771186945513974,"Include"
2406245,"mcdaniel","f",0.996340948278146,"Include"
2406254,"mcdaniel","f",0.85533893234553,"Include"
2406284,"mcdaniel","f",-0.319272576586418,"Include"
2406393,"mcdaniel","f",1.06661076520637,"Include"
2406430,"mcdaniel","f",1.01634194660048,"Include"
2406659,"mcdaniel","f",0.410794218870151,"Include"
2407838,"mcdaniel","f",0.734835411996611,"Include"
2407974,"mcdaniel","f",0.318277186793773,"Include"
2408350,"mcdaniel","f",-0.121930817965796,"Include"
2411236,"mcdaniel","m",0.822986535829274,"Include"
2417482,"mcdaniel","m",-0.00518811175085318,"Include"
2417521,"mcdaniel","f",0.00980446621897735,"Include"
2419187,"mcdaniel","f",-0.099183963208719,"Include"
2419449,"mcdaniel","m",-0.684423449140788,"Include"
2419466,"mcdaniel","f",0.517497250152219,"Include"
2422137,"mcdaniel","f",0.310073085441333,"Include"
2426038,"mcdaniel","m",-0.210484845518504,"Include"
2432796,"mcdaniel","f",0.0235682787043542,"Include"
2437191,"mcdaniel","f",1.26090453717654,"Include"
2443785,"mcdaniel","f",0.558576865028942,"Include"
2450946,"mcdaniel","f",1.11068759002654,"Include"
2451040,"mcdaniel","f",0.704075050372802,"Include"
2451047,"mcdaniel","f",1.02243886241937,"Include"
2451061,"mcdaniel","f",0.742820516266034,"Include"
2451063,"mcdaniel","f",0.0695399415068035,"Include"
2451168,"mcdaniel","m",0.0558161886986349,"Include"
2452524,"mcdaniel","m",-0.0822204885916182,"Include"
2452700,"mcdaniel","f",0.966775048115035,"Include"
2452715,"mcdaniel","f",-0.000147269268984396,"Include"
2453249,"mcdaniel","f",-0.0235320688616885,"Include"
2453291,"mcdaniel","f",0.184407347045848,"Include"
2455264,"mcdaniel","f",0.527929803763473,"Include"
2457301,"mcdaniel","f",1.31226997376557,"Include"
2457522,"mcdaniel","f",0.560763077348057,"Include"
2457617,"mcdaniel","f",0.550765252010251,"Include"
2463756,"mcdaniel","f",0.463667527586015,"Include"
2465595,"mcdaniel","f",-0.0149538348820122,"Include"
2465691,"mcdaniel","f",-0.5247310897873,"Include"
2465895,"mcdaniel","m",0.176036087111097,"Include"
2465948,"mcdaniel","m",0.0143445209729363,"Include"
2465952,"mcdaniel","m",0.799897083443528,"Include"
2466277,"mcdaniel","f",-0.138242641347951,"Include"
2466426,"mcdaniel","m",-0.233494103382377,"Include"
2466569,"mcdaniel","f",0.573323776030716,"Include"
2468447,"mcdaniel","m",1.31956459946188,"Include"
2475870,"mcdaniel","f",1.08691912409359,"Include"
2475950,"mcdaniel","f",0.853415489376726,"Include"
2475968,"mcdaniel","f",0.107981845055042,"Include"
2475985,"mcdaniel","m",0.611160902095994,"Include"
2476037,"mcdaniel","f",1.02210819484288,"Include"
2476046,"mcdaniel","f",0.673007955549305,"Include"
2476444,"mcdaniel","f",0.978770884976395,"Include"
2476544,"mcdaniel","f",0.627215358528438,"Include"
2476548,"mcdaniel","f",0.884987110769564,"Include"
2476586,"mcdaniel","f",0.62833971698851,"Include"
2476588,"mcdaniel","f",-0.0685990417387679,"Include"
2476678,"mcdaniel","m",0.43547573228051,"Include"
2477597,"mcdaniel","f",1.37317238905911,"Include"
2478261,"mcdaniel","f",-0.190332058288809,"Include"
2478285,"mcdaniel","f",1.24240705163364,"Include"
2478338,"mcdaniel","f",0.9036092303231,"Include"
2478384,"mcdaniel","f",0.772778614471764,"Include"
2478426,"mcdaniel","m",0.0743173117702992,"Include"
2478477,"mcdaniel","f",1.25203001700709,"Include"
2478500,"mcdaniel","f",1.09060703612003,"Include"
2478592,"mcdaniel","f",0.558201833925578,"Include"
2478634,"mcdaniel","m",-0.342207993228519,"Include"
2479532,"mcdaniel","f",0.0959134739367566,"Include"
2479770,"mcdaniel","f",0.835712364018374,"Include"
2479919,"mcdaniel","f",0.720914070021406,"Include"
2480394,"mcdaniel","f",-0.0378655143760326,"Include"
2480401,"mcdaniel","m",0.833490737287949,"Include"
2481545,"mcdaniel","f",0.498127106250291,"Include"
2482952,"mcdaniel","m",0.906708699740705,"Include"
2483183,"mcdaniel","f",0.471289947530642,"Include"
2483263,"mcdaniel","f",0.233839120358602,"Include"
2491455,"mcdaniel","f",0.213310779961337,"Include"
