"session_id","referrer","sex","d_art","iat_exclude"
2489735,"tilburg","f",0.833786733674847,"Include"
2489737,"tilburg","f",-0.64823071323063,"Include"
2489745,"tilburg","m",1.23206262834585,"Include"
2489754,"tilburg","m",0.202082450649402,"Include"
2489757,"tilburg","f",0.79534876889383,"Include"
2489759,"tilburg","f",-0.379406609076752,"Include"
2489764,"tilburg","f",1.28217545588959,"Include"
2489765,"tilburg","f",0.608385919787001,"Include"
2489766,"tilburg","f",1.2795694746113,"Include"
2489777,"tilburg","m",0.0272204204823542,"Include"
2489790,"tilburg","m",0.494753581410178,"Include"
2489797,"tilburg","f",1.2658357581948,"Include"
2489800,"tilburg","m",-0.496615715458969,"Include"
2489804,"tilburg","m",0.0959381320769269,"Include"
2489805,"tilburg","f",0.323710613858553,"Include"
2489813,"tilburg","f",0.414763780516152,"Include"
2489815,"tilburg","f",0.562460060922779,"Include"
2489819,"tilburg","f",0.343164579055289,"Include"
2489821,"tilburg","m",0.986329845868136,"Include"
2489838,"tilburg","f",0.800733334162672,"Include"
2489840,"tilburg","m",0.497674230073933,"Include"
2489841,"tilburg","f",-0.611441186587615,"Include"
2489842,"tilburg","f",0.823085836168689,"Include"
2489843,"tilburg","f",0.0918014148734268,"Include"
2489845,"tilburg","m",1.19005712066979,"Include"
2489846,"tilburg","f",0.0310253151424167,"Include"
2489847,"tilburg","f",0.982038256575228,"Include"
2491621,"tilburg","f",0.380617727657153,"Include"
2491639,"tilburg","f",0.769559209617056,"Include"
2491640,"tilburg","m",0.879206672229643,"Include"
2491659,"tilburg","f",0.3991549774815,"Include"
2491660,"tilburg","f",0.437744313860443,"Include"
2491661,"tilburg","f",0.120507995183674,"Include"
2491663,"tilburg","f",-0.313857903661395,"Include"
2491675,"tilburg","m",1.08940012107709,"Include"
2491681,"tilburg","f",1.19279463675558,"Include"
2491682,"tilburg","f",0.117786908912864,"Include"
2491691,"tilburg","f",0.878817476565014,"Include"
2491692,"tilburg","f",1.09551388756352,"Include"
2491693,"tilburg","f",0.851498653333559,"Include"
2491695,"tilburg","f",-0.268508103608287,"Include"
2491697,"tilburg","m",0.0459038212410341,"Include"
2491699,"tilburg","f",0.194833158542251,"Include"
2491701,"tilburg","f",1.32261705019877,"Include"
2493370,"tilburg","f",0.336027942032074,"Include"
2493371,"tilburg","f",0.112579387001687,"Include"
2493372,"tilburg","f",0.75084702784468,"Include"
2493374,"tilburg","f",1.03684163297515,"Include"
2493375,"tilburg","m",-0.118297269676488,"Include"
2493403,"tilburg","f",0.0502339401608695,"Include"
2493583,"tilburg","f",1.12923644233175,"Include"
2493618,"tilburg","f",0.859423650554628,"Include"
2493623,"tilburg","m",0.276828411873736,"Include"
2493627,"tilburg","f",0.223308570506037,"Include"
2493630,"tilburg","f",0.222981814217279,"Include"
2493632,"tilburg","m",-0.075297843563701,"Include"
2493639,"tilburg","m",0.440482392034087,"Include"
2493643,"tilburg","f",0.73004065049448,"Include"
2495318,"tilburg","m",0.915405420570796,"Include"
2495320,"tilburg","f",0.393460139164085,"Include"
2495321,"tilburg","f",-0.598712877115234,"Include"
2495322,"tilburg","f",0.732781151003326,"Include"
2495352,"tilburg","f",0.916745742754111,"Include"
2495425,"tilburg","f",0.684177716950698,"Include"
2495427,"tilburg","f",-0.505146171707457,"Include"
2495429,"tilburg","f",1.15936613341163,"Include"
2495430,"tilburg","f",1.00477665753584,"Include"
2495431,"tilburg","f",0.30178738767251,"Include"
2495433,"tilburg","f",-0.651009382468415,"Include"
2495435,"tilburg","m",0.518313063600005,"Include"
2495438,"tilburg","m",0.131402652824334,"Include"
2495440,"tilburg","f",-0.122816295421091,"Include"
2495458,"tilburg","m",0.240704473856243,"Include"
2495460,"tilburg","f",1.06104787492083,"Include"
2495590,"tilburg","f",0.225615150205088,"Include"
2497280,"tilburg","f",1.14715853399979,"Include"
2497308,"tilburg","f",0.195826537488337,"Include"
2497333,"tilburg","f",0.790298474453884,"Include"
