"session_id","referrer","sex","d_art","iat_exclude"
2443384,"uva","f",0.967274712254964,"Include"
2443392,"uva","m",0.361399863101188,"Include"
2443401,"uva","f",0.496826906664406,"Include"
2443436,"uva","f",0.701446954660476,"Include"
2443445,"uva","m",0.927378595245735,"Include"
2443449,"uva","f",-0.0713272827721441,"Include"
2443485,"uva","m",0.130685274698178,"Include"
2443494,"uva","f",0.620646221523825,"Include"
2443583,"uva","f",0.690721194118507,"Include"
2443625,"uva","f",0.876425118502878,"Include"
2443643,"uva","m",-0.019222873532685,"Include"
2443646,"uva","m",0.499354250203969,"Include"
2443669,"uva","f",0.553333950136331,"Include"
2456535,"uva","f",-0.250242232114257,"Include"
2456539,"uva","m",0.481112153814112,"Include"
2456541,"uva","f",0.802155091695117,"Include"
2456550,"uva","f",-0.0657298213109708,"Include"
2456616,"uva","f",0.538208474728955,"Include"
2456620,"uva","f",1.1009360080854,"Include"
2456621,"uva","f",0.819185923997033,"Include"
2456649,"uva","f",0.781335916654619,"Include"
2456690,"uva","f",0.782179057537436,"Include"
2456696,"uva","m",1.18785422626789,"Include"
2456699,"uva","m",0.33410059787991,"Include"
2456709,"uva","f",0.0436397399870794,"Include"
2456741,"uva","f",0.550200403038841,"Include"
2456758,"uva","f",1.17462635844508,"Include"
2456762,"uva","f",0.217486019532733,"Include"
2456767,"uva","f",0.678191113140239,"Include"
2461896,"uva","f",0.766662781440109,"Include"
2461900,"uva","f",0.842574337632672,"Include"
2461901,"uva","f",0.510234757028675,"Include"
2461905,"uva","f",0.741840749699933,"Include"
2461947,"uva","f",0.89877228213148,"Include"
2461950,"uva","m",0.469487813413674,"Include"
2461952,"uva","f",1.01423754433602,"Include"
2461953,"uva","m",0.35524668879967,"Include"
2462040,"uva","m",0.508961544607891,"Include"
2462051,"uva","m",-0.47969742361883,"Include"
2462060,"uva","m",-0.440475014405947,"Include"
2462122,"uva","m",-0.2320519038263,"Include"
2493673,"uva","f",0.361158355860649,"Include"
2493676,"uva","f",0.719220366680003,"Include"
2493677,"uva","f",0.480293028142631,"Include"
2493724,"uva","m",0.36302366949109,"Include"
2493743,"uva","f",0.948022906290756,"Include"
2493783,"uva","f",1.26892364885275,"Include"
2493784,"uva","f",0.946163956339134,"Include"
2493797,"uva","m",-0.387302325974212,"Include"
2493804,"uva","m",-0.334711938692425,"Include"
2493811,"uva","f",1.36959045612041,"Include"
2493823,"uva","f",1.02011270133343,"Include"
2493824,"uva","m",0.378390581616963,"Include"
2493825,"uva","f",1.08234350203174,"Include"
2495929,"uva","f",0.125442724505206,"Include"
2495938,"uva","f",0.726589770977925,"Include"
2495940,"uva","f",0.385884647466257,"Include"
2495995,"uva","f",0.51622457833292,"Include"
2495998,"uva","f",0.0786757207194134,"Include"
2496022,"uva","f",-0.170308223917068,"Include"
2496027,"uva","f",0.969031461792772,"Include"
2497527,"uva","m",-0.302779419460677,"Include"
2497532,"uva","m",0.0926573340614159,"Include"
2497560,"uva","f",0.206418361101327,"Include"
2497563,"uva","f",0.804361592222608,"Include"
2497591,"uva","f",0.945751980246386,"Include"
2497596,"uva","f",0.972229155625743,"Include"
2497602,"uva","f",0.677664025115579,"Include"
2497609,"uva","f",0.0187505513613743,"Include"
2497629,"uva","m",0.249104383194103,"Include"
2497633,"uva","m",0.0824044697560132,"Include"
2497655,"uva","f",0.70742052554455,"Include"
2497672,"uva","f",-0.606982971072996,"Include"
2503816,"uva","m",-0.910849424978444,"Include"
2503817,"uva","f",0.778283643564672,"Include"
2503820,"uva","f",1.30397374956734,"Include"
2503821,"uva","f",0.721715748631324,"Include"
2503900,"uva","f",1.31528436981884,"Include"
2503903,"uva","m",-0.932474893979401,"Include"
2503904,"uva","f",-0.0409845903807703,"Include"
2503907,"uva","f",0.121834575461403,"Include"
